player,pitch,x,y,release_speed,release_spin
Robert Dugger,Curveball,0.154997733,1.900154229,72.83466667,
Robert Dugger,Slider,0.477021208,1.673968781,79.10942029,
Robert Gsellman,4-Seam Fastball,0.267866333,2.758138138,95.65714286,
Robert Gsellman,Changeup,-0.433265185,1.876322751,87.22803738,
Robert Gsellman,Curveball,0.271494559,1.88215871,81.3216,
Robert Gsellman,Sinker,-0.281370958,2.441090402,95.31631879,
Robert Gsellman,Slider,0.603996457,2.142713095,90.50070175,
Robert Stephenson,4-Seam Fastball,-0.206539702,2.673538454,94.89058172,
Robert Stephenson,Slider,0.453881894,1.741510068,84.48461538,
Robert Stephenson,Split Finger,-0.343912819,1.772735874,87.08529412,
Robert Stock,2-Seam Fastball,-2.029587552,3.628132187,97.75,
Robert Stock,4-Seam Fastball,0.121142473,2.510242634,97.88852459,
Robert Stock,Changeup,-0.406256943,1.851787411,84.92105263,
Robert Stock,Slider,0.041923238,1.925703398,82.80348837,
Roberto Osuna,2-Seam Fastball,-0.39045801,2.737693796,95.68,
Roberto Osuna,4-Seam Fastball,0.131971284,2.84108289,96.68027523,
Roberto Osuna,Changeup,-0.119802048,1.941110413,84.44228571,
Roberto Osuna,Curveball,-0.085892147,1.843953711,83.05,
Roberto Osuna,Cutter,0.326373937,2.215917169,91.85245902,
Roberto Osuna,Slider,0.425050203,1.704378637,88.19081081,
Roenis Elias,2-Seam Fastball,0.460083335,2.387626343,93.75384615,
Roenis Elias,4-Seam Fastball,-0.301240741,2.55591973,93.92720588,
Roenis Elias,Changeup,0.400014911,2.089494966,86.5587234,
Roenis Elias,Curveball,-0.782871485,1.75176815,77.55,
Rogelio Armenteros,4-Seam Fastball,0.165405872,2.913097164,90.89565217,
Rogelio Armenteros,Changeup,-0.415802294,1.939758199,82.66947368,
Rogelio Armenteros,Curveball,0.158479521,1.910455436,78.81060606,
Rogelio Armenteros,Slider,0.922969669,1.783789645,84.33636364,
Roman Quinn,4-Seam Fastball,0.070365768,2.390861727,79,
Ronald Bolanos,2-Seam Fastball,-0.398353444,2.612697147,94.11428571,
Ronald Bolanos,4-Seam Fastball,0.007683748,2.682860801,94.26349206,
Ronald Bolanos,Changeup,-1.244086536,2.319306642,86.2,
Ronald Bolanos,Curveball,-0.102317632,1.938612843,76.42394366,
Ronald Bolanos,Eephus,-0.873886254,1.483519107,65.65,
Ronald Bolanos,Slider,0.141240274,2.474087858,82.98157895,
Rookie Davis,2-Seam Fastball,-0.808874231,2.231119635,91.30967742,
Rookie Davis,4-Seam Fastball,0.274706881,2.679508493,91.35454545,
Rookie Davis,Changeup,-0.336993314,1.430204143,83.83928571,
Rookie Davis,Curveball,0.432023326,2.186271102,80.95714286,
Rookie Davis,Cutter,0.834916776,2.664357894,87.2,
Rookie Davis,Slider,0.496877872,1.605368167,82.6375,
Ross Detwiler,4-Seam Fastball,-0.429240472,2.715287409,91.64111406,
Ross Detwiler,Changeup,0.433328677,2.258179861,84.92157895,
Ross Detwiler,Curveball,-0.191958011,1.78474379,78.13024691,
Ross Detwiler,Cutter,-0.817754075,2.281402759,88.62372881,
Ross Detwiler,Sinker,0.247752385,2.150124251,90.70524017,
Ross Detwiler,Slider,-0.213288978,2.789787077,83.8,
Ross Stripling,4-Seam Fastball,-0.112074025,2.832614846,90.59019231,
Ross Stripling,Changeup,-0.417729918,1.56734552,82.74858491,
Ross Stripling,Cutter,0.409377838,2.6408721,88.52380952,
Ross Stripling,Knuckle Curve,0.186659527,1.703053605,79.83349515,
Ross Stripling,Sinker,-0.503107503,2.610417134,88.75357143,
Ross Stripling,Slider,0.595883415,2.182975627,86.29304348,
Rowan Wick,4-Seam Fastball,0.087982536,2.799481642,95.83033419,
Rowan Wick,Cutter,0.402737404,2.777915493,91.66153846,
Rowan Wick,Knuckle Curve,0.324861019,1.901078371,76.93067485,
Rowan Wick,Slider,0.665572382,2.092451889,83.49090909,
Russell Martin,2-Seam Fastball,0.753325205,3.03908852,85.1,
Russell Martin,4-Seam Fastball,0.048235901,3.130695878,88.0875,
Russell Martin,Changeup,-0.12434311,2.535081816,80.11428571,
Russell Martin,Curveball,0.089507147,2.050907272,73.2,
Ryan Borucki,Changeup,0.686057575,1.688701187,82.628125,
Ryan Borucki,Sinker,0.050303911,2.534840707,91.92592593,
Ryan Borucki,Slider,-0.38570307,2.159782914,83.77619048,
Ryan Brasier,2-Seam Fastball,-0.438350758,2.974591631,96.12702703,
Ryan Brasier,4-Seam Fastball,0.081883505,2.936030925,96.0512476,
Ryan Brasier,Changeup,-0.24206153,1.902161873,87.42941176,
Ryan Brasier,Slider,0.556629534,1.813079722,85.178,
Ryan Buchter,4-Seam Fastball,-0.211646273,2.695298967,92.44308943,
Ryan Buchter,Curveball,-0.437057289,1.676505977,77.61647727,
Ryan Buchter,Cutter,-0.706242067,2.340069033,89.68086957,
Ryan Burr,4-Seam Fastball,-0.027501293,2.595355177,94.99130435,
Ryan Burr,Cutter,0.202547204,2.224103287,87.27159091,
Ryan Burr,Slider,0.32240828,2.043247048,83.09344262,
Ryan Carpenter,2-Seam Fastball,0.486065518,2.38756934,89.78300654,
Ryan Carpenter,4-Seam Fastball,-0.319172101,2.850059036,90.02371795,
Ryan Carpenter,Changeup,0.771750022,2.098466484,83.3,
Ryan Carpenter,Curveball,-0.140374476,2.158553049,76.12926829,
Ryan Carpenter,Slider,-0.169954824,2.00642338,81.48350515,
Ryan Dull,4-Seam Fastball,-0.035006692,2.563178161,91.06492537,
Ryan Dull,Changeup,-0.713254036,1.560648839,85.81333333,
Ryan Dull,Slider,0.453481064,1.560852178,82.84563107,
Ryan Eades,4-Seam Fastball,-0.104256912,2.736386997,91.86530612,
Ryan Eades,Changeup,-0.270404475,2.190829734,82.875,
Ryan Eades,Slider,0.319287708,2.072140112,83.12236842,
Ryan Feierabend,4-Seam Fastball,-0.186266256,2.950278432,85.63333333,
Ryan Feierabend,Changeup,-0.274790056,2.081666945,76.7,
Ryan Feierabend,Knuckle Ball,-0.385914586,2.551421533,74.65205479,
Ryan Garton,4-Seam Fastball,0.065589583,2.609821972,91.52,
Ryan Garton,Curveball,-0.053991455,1.423497465,79.6,
Ryan Garton,Cutter,0.376985783,2.297733308,86.07272727,
Ryan Garton,Slider,0.08019587,1.829580557,88.56666667,
Ryan Helsley,4-Seam Fastball,0.032315164,2.573847733,97.76402439,
Ryan Helsley,Changeup,-0.952589733,1.99392927,87.6625,
Ryan Helsley,Curveball,-0.186925046,2.128995741,80.948,
Ryan Helsley,Cutter,0.453459039,2.036574608,88.80819672,
Ryan O'Rourke,2-Seam Fastball,0.725408742,2.525466317,91.8,
Ryan O'Rourke,4-Seam Fastball,-0.557251168,3.119955882,91.45714286,
Ryan O'Rourke,Curveball,1.280324095,3.006501028,80.7,
Ryan O'Rourke,Slider,-0.685896332,2.610663444,80.73636364,
Ryan Pressly,4-Seam Fastball,-0.08698776,2.574314792,95.5466899,
Ryan Pressly,Curveball,0.191316064,1.736951061,83.01166078,
Ryan Pressly,Slider,0.455100821,1.612760439,90.15922747,
Ryan Tepera,4-Seam Fastball,0.15356291,2.628639413,93.37272727,
Ryan Tepera,Changeup,-0.662024902,1.813805585,85.75238095,
Ryan Tepera,Cutter,0.61444661,1.966185459,88.09369369,
Ryan Tepera,Sinker,-0.509438066,2.049440132,93.71587302,
Ryan Tepera,Slider,0.061908865,1.737778587,82.26875,
Ryan Weber,4-Seam Fastball,-0.05309365,3.580494383,88.4,
Ryan Weber,Changeup,-0.262389321,1.634078586,81.62589286,
Ryan Weber,Curveball,0.274210561,1.951099338,77.55577889,
Ryan Weber,Sinker,0.018887232,2.334840335,89.39850746,
Ryan Weber,Slider,0.344673302,2.737890709,86.275,
Ryan Yarbrough,4-Seam Fastball,-0.169707905,2.521307559,86.1,
Ryan Yarbrough,Changeup,0.637884527,1.760334584,79.48098859,
Ryan Yarbrough,Curveball,-0.378014122,1.913254302,72.84208633,
Ryan Yarbrough,Cutter,-0.357528693,2.690983667,84.06816976,
Ryan Yarbrough,Sinker,0.211750987,2.628089788,88.12358871,
Ryne Harper,4-Seam Fastball,0.02668198,2.225680505,89.33090909,
Ryne Harper,Changeup,-0.74153124,2.817452254,76.0875,
Ryne Harper,Curveball,0.231662513,1.946381351,74.12042802,
Ryne Harper,Cutter,-0.103275922,2.390156859,87.7,
Ryne Stanek,4-Seam Fastball,0.104081028,2.925445012,97.54813278,
Ryne Stanek,Slider,0.573944775,1.887372817,89.60457516,
Ryne Stanek,Split Finger,0.058052852,1.352775142,88.25650558,
Sal Romano,2-Seam Fastball,-0.003515278,2.512992962,95.90662252,
Sal Romano,4-Seam Fastball,-0.328520593,2.507624789,96.05238095,
Sal Romano,Curveball,0.346440641,1.956109002,81.41666667,
Sal Romano,Slider,0.717842868,1.509029797,87.09444444,
Sam Coonrod,4-Seam Fastball,-0.19318535,2.9435196,96.64482759,
Sam Coonrod,Changeup,-0.285849744,1.822036389,88.67375,
Sam Coonrod,Curveball,0.466917804,2.121160533,86.47922078,
Sam Coonrod,Sinker,-0.451272333,2.334255626,96.27133333,
Sam Dyson,4-Seam Fastball,0.197967498,2.540278585,94.02380952,
Sam Dyson,Changeup,-0.338701085,1.606139244,87.30444444,
Sam Dyson,Cutter,0.592688934,2.565225388,91.05974026,
Sam Dyson,Sinker,-0.018272159,2.275561969,93.81279373,
Sam Dyson,Slider,0.304046194,2.123757347,82.82372881,
Sam Freeman,2-Seam Fastball,0.978511516,2.28803364,92.71666667,
Sam Freeman,4-Seam Fastball,-0.446997779,1.986453609,93.08181818,
Sam Freeman,Curveball,0.008292978,1.903980328,81.25,
Sam Freeman,Split Finger,0.461526327,1.394609938,85.84444444,
Sam Gaviglio,Changeup,-0.524904201,2.148686776,82.54316547,
Sam Gaviglio,Curveball,-0.166997403,2.077412688,79.84901961,
Sam Gaviglio,Sinker,0.278465207,2.450750901,89.22793388,
Sam Gaviglio,Slider,0.553470903,1.84306326,84.28924051,
Sam Howard,4-Seam Fastball,-0.27853204,2.696612529,92.61065089,
Sam Howard,Slider,-0.690847462,1.840221457,85.12336449,
Sam Selman,4-Seam Fastball,-0.331713917,2.427103073,89.91518987,
Sam Selman,Slider,-0.488095016,1.665641872,79.87570093,
Sam Tuivailala,2-Seam Fastball,-0.766989592,2.416582562,93.32702703,
Sam Tuivailala,4-Seam Fastball,-0.199084193,2.896654217,93.47615385,
Sam Tuivailala,Curveball,0.219375806,1.565978143,78.81285714,
Sam Tuivailala,Slider,0.464448146,1.693793821,86.84050633,
Sandy Alcantara,4-Seam Fastball,-0.134526404,2.580744083,95.62165059,
Sandy Alcantara,Changeup,-0.450974725,1.788364029,89.07593583,
Sandy Alcantara,Curveball,-0.248464289,2.01234462,81.99135338,
Sandy Alcantara,Sinker,-0.676417385,2.306374006,95.32719812,
Sandy Alcantara,Slider,0.3509507,1.863545553,85.99277108,
Sandy Baez,4-Seam Fastball,-0.112428986,2.424800821,92.1,
Sandy Baez,Changeup,-0.168640823,1.902476801,84.06,
Scott Alexander,Changeup,0.49451248,0.65931244,87.03333333,
Scott Alexander,Sinker,-0.064632558,1.839276173,92.79473684,
Scott Alexander,Slider,-1.106031432,1.448232199,84.20909091,
Scott Barlow,2-Seam Fastball,-0.125954456,1.906717542,93.83557692,
Scott Barlow,4-Seam Fastball,0.274937001,2.496480477,94.13450549,
Scott Barlow,Changeup,-0.605430218,1.934412445,87.25,
Scott Barlow,Curveball,0.479084858,1.616501857,77.18208092,
Scott Barlow,Slider,0.493315206,1.638280494,83.76378092,
Scott Oberg,2-Seam Fastball,-0.728138813,2.985573669,95.15,
Scott Oberg,4-Seam Fastball,-0.07525838,2.589984958,94.29293362,
Scott Oberg,Changeup,0.003898565,1.682772942,87.9125,
Scott Oberg,Slider,0.203818133,1.505403592,85.6470437,
Sean Doolittle,4-Seam Fastball,-0.024382036,3.001062811,93.45564942,
Sean Doolittle,Slider,-0.736104605,2.087242998,80.93548387,
Sean Doolittle,Split Finger,0.445726362,1.814348948,83.71076923,
Sean Gilmartin,2-Seam Fastball,-0.108864428,2.456738419,89.2,
Sean Gilmartin,4-Seam Fastball,-0.466772848,2.617904108,89.63333333,
Sean Gilmartin,Changeup,0.553165849,2.380706012,78.37083333,
Sean Gilmartin,Curveball,0.632042186,3.089198032,72.03333333,
Sean Gilmartin,Slider,-0.435003889,2.345716721,80.05,
Sean Manaea,4-Seam Fastball,0.513249535,2.815043527,89.79219858,
Sean Manaea,Changeup,0.605553626,2.08044789,81,
Sean Manaea,Slider,-0.458146669,1.967110034,79.32395833,
Sean Newcomb,4-Seam Fastball,-0.073161033,2.672150369,94.32415584,
Sean Newcomb,Changeup,0.54853488,1.99723298,87.35731707,
Sean Newcomb,Curveball,-0.117034586,2.044584643,78.81158798,
Sean Newcomb,Slider,-0.20831898,1.90596765,81.35833333,
Sean Poppen,Changeup,-1.273515499,2.015164087,84.02,
Sean Poppen,Sinker,-0.080220659,2.170819158,94.63116883,
Sean Poppen,Slider,0.206822223,2.251539626,84.35576923,
Sean Reid-Foley,2-Seam Fastball,-0.163301674,2.448530216,92.66666667,
Sean Reid-Foley,4-Seam Fastball,0.031073193,2.736710047,92.52289562,
Sean Reid-Foley,Changeup,-0.348367294,1.897866147,85.6245283,
Sean Reid-Foley,Curveball,0.209144333,1.874281077,81.1,
Sean Reid-Foley,Slider,0.254160432,1.859877859,83.79375,
Sean Rodriguez,4-Seam Fastball,0.698676079,2.642196093,87.58,
Sean Rodriguez,Curveball,0.388084767,2.581545827,72.1,
Sean Rodriguez,Slider,-0.258377333,2.788403537,84.58,
Seranthony Dominguez,2-Seam Fastball,-0.538439712,2.041001965,98.28571429,
Seranthony Dominguez,4-Seam Fastball,-0.12528515,2.572344727,97.29891697,
Seranthony Dominguez,Changeup,-1.020542458,1.679364671,91.07272727,
Seranthony Dominguez,Slider,0.509393529,1.587548712,89.55063291,
Sergio Romo,4-Seam Fastball,0.554821292,2.413738522,86.5,
Sergio Romo,Changeup,-0.677474059,1.34050209,80.16125,
Sergio Romo,Sinker,-0.719366376,1.887061203,86.17676056,
Sergio Romo,Slider,0.373302358,1.94321939,77.42158516,
Seth Lugo,2-Seam Fastball,-0.208165521,2.460808309,94.0540636,
Seth Lugo,4-Seam Fastball,0.071577303,2.640571847,94.49977324,
Seth Lugo,Changeup,-0.386003134,1.883740081,87.89518072,
Seth Lugo,Curveball,-0.133147084,2.35720142,79.57715232,
Seth Lugo,Slider,0.660524462,2.348408809,88.05272727,
Seunghwan Oh,4-Seam Fastball,0.231548015,2.792904478,91.09683544,
Seunghwan Oh,Changeup,-0.123155241,2.093732863,82.45882353,
Seunghwan Oh,Curveball,0.178981611,1.960222059,73.39615385,
Seunghwan Oh,Cutter,0.408607273,1.825240495,82.19861111,
Seunghwan Oh,Slider,0.901923704,1.49089325,82.7,
Shane Bieber,2-Seam Fastball,0.151967367,1.694046544,93.7,
Shane Bieber,4-Seam Fastball,0.091842421,2.490377144,93.08826323,
Shane Bieber,Changeup,-0.48773355,1.912574549,87.57692308,
Shane Bieber,Knuckle Curve,0.40102935,1.363995541,82.70454545,
Shane Bieber,Slider,0.68560086,1.624899231,85.01615925,
Shane Carle,4-Seam Fastball,-0.060011663,2.537960073,94.58192771,
Shane Carle,Changeup,-0.347886198,1.419452264,88.26744186,
Shane Carle,Curveball,0.246772253,1.328759556,81.14166667,
Shane Carle,Slider,0.891652064,1.693488583,88.86,
Shane Greene,2-Seam Fastball,-0.188462336,2.235716447,92.55514019,
Shane Greene,4-Seam Fastball,-0.205788991,2.407938111,93.89444444,
Shane Greene,Changeup,-0.741688503,1.943541208,85.38,
Shane Greene,Cutter,0.210450641,2.214654708,87.65423729,
Shane Greene,Slider,0.494863984,1.773502234,80.21921182,
Shaun Anderson,2-Seam Fastball,-0.511321512,2.550938357,92.43317536,
Shaun Anderson,4-Seam Fastball,0.15324949,2.669226719,92.57402235,
Shaun Anderson,Changeup,-0.348485883,1.995795503,86.03968254,
Shaun Anderson,Curveball,0.142464388,2.048548449,77.79361702,
Shaun Anderson,Slider,0.397438431,2.039429595,86.33202479,
Shawn Armstrong,4-Seam Fastball,0.008435058,2.695577216,93.36568047,
Shawn Armstrong,Cutter,0.43851118,2.251462614,89.85714286,
Shawn Armstrong,Slider,-0.079437656,2.096756335,82.98368794,
Shawn Kelley,4-Seam Fastball,0.155675581,2.775389303,91.91147541,
Shawn Kelley,Changeup,0.114852427,2.297433423,83.3,
Shawn Kelley,Slider,0.378492059,1.955109989,82.42878788,
Shelby Miller,2-Seam Fastball,-0.504100252,2.677105602,94.16,
Shelby Miller,4-Seam Fastball,-0.080669885,2.599857847,94.27969543,
Shelby Miller,Changeup,-0.851166291,2.282709308,86.705,
Shelby Miller,Curveball,0.269318846,1.649355886,79.41857143,
Shelby Miller,Cutter,0.485253993,1.732507306,88.56129032,
Sonny Gray,2-Seam Fastball,-0.015136433,2.362662538,93.14781818,
Sonny Gray,4-Seam Fastball,0.380871897,2.732577282,93.31643836,
Sonny Gray,Changeup,-0.288202999,2.028802469,89.69473684,
Sonny Gray,Curveball,0.267640452,1.785850632,81.87366947,
Sonny Gray,Cutter,0.620066604,1.750039659,89.34,
Sonny Gray,Slider,0.929236194,1.581055867,84.65067568,
Spencer Turnbull,4-Seam Fastball,0.317767499,2.588085277,93.63585223,
Spencer Turnbull,Changeup,-0.232988215,1.69600927,86.63717949,
Spencer Turnbull,Curveball,0.185021128,1.611872927,80.30341615,
Spencer Turnbull,Sinker,-0.681589721,2.081161503,94.12793834,
Spencer Turnbull,Slider,0.718518445,1.665750054,86.51730419,
Stefan Crichton,4-Seam Fastball,-0.02122894,3.436121456,93.56666667,
Stefan Crichton,Changeup,-0.028537935,2.109906954,87.34375,
Stefan Crichton,Curveball,0.246048341,1.663347933,78.77337662,
Stefan Crichton,Sinker,-0.268979184,2.368244847,92.98611111,
Stephen Nogosek,2-Seam Fastball,-0.430625056,2.184494143,93.8,
Stephen Nogosek,4-Seam Fastball,-0.180385652,2.635781206,95.11333333,
Stephen Nogosek,Changeup,-0.691620322,2.396065376,87.11428571,
Stephen Nogosek,Slider,0.568355368,1.538618218,84.2575,
Stephen Strasburg,2-Seam Fastball,-0.285465788,2.123332957,93.72526316,
Stephen Strasburg,4-Seam Fastball,0.086003719,2.793050918,93.88018576,
Stephen Strasburg,Changeup,-0.543769791,1.492462171,87.74185714,
Stephen Strasburg,Curveball,0.269371099,1.749080748,81.21108968,
Stephen Strasburg,Slider,1.179294481,1.733720589,87.79166667,
Stephen Tarpley,4-Seam Fastball,0.088396472,2.747265888,92.50217391,
Stephen Tarpley,Changeup,-1.957890386,2.994010451,87.4,
Stephen Tarpley,Curveball,0.531192174,1.417026298,76.94444444,
Stephen Tarpley,Sinker,0.459259456,2.101002589,92.57798742,
Stephen Tarpley,Slider,-0.343939962,1.823228676,81.41742739,
Steve Cishek,4-Seam Fastball,-0.210568657,3.157063085,90.45767196,
Steve Cishek,Changeup,-1.033772041,1.746745684,83.88888889,
Steve Cishek,Sinker,-0.362843978,2.244381009,90.5379015,
Steve Cishek,Slider,0.339011792,1.901094505,78.86351351,
Steven Brault,2-Seam Fastball,0.557091633,1.988110416,91.34460967,
Steven Brault,4-Seam Fastball,0.057305967,2.62199446,92.09032577,
Steven Brault,Changeup,0.476233925,1.650803686,84.25528169,
Steven Brault,Curveball,0.524433055,2.186675874,71.06190476,
Steven Brault,Cutter,-0.42283535,1.289655414,83.53822526,
Steven Brault,Slider,0.193853353,1.743074086,81.21818182,
Steven Matz,Changeup,0.381230832,2.147754255,84.27103321,
Steven Matz,Curveball,-0.178490316,2.178382758,78.53216958,
Steven Matz,Sinker,0.080943461,2.933895896,93.34191661,
Steven Matz,Slider,-0.563983671,2.686134472,89.52813299,
Steven Wright,2-Seam Fastball,-0.375485479,2.744846953,82.26666667,
Steven Wright,4-Seam Fastball,-0.148753701,1.87345821,82.85,
Steven Wright,Curveball,-0.865242484,2.956809395,69,
Steven Wright,Knuckle Ball,0.09107492,2.896514158,74.82769231,
Stevie Wilkerson,4-Seam Fastball,0.073675054,2.869256894,68.62,
Stevie Wilkerson,Changeup,-0.276566879,2.881282282,54.7,
Stevie Wilkerson,Slider,-0.717528802,5.315400424,54.6,
T.J. McFarland,4-Seam Fastball,0.576496344,2.252414946,89.2,
T.J. McFarland,Changeup,0.33883461,1.441602594,81.96293706,
T.J. McFarland,Sinker,0.128375688,1.772220959,89.42319079,
T.J. McFarland,Slider,-0.583948651,1.159295159,80.90863309,
T.J. Zeuch,4-Seam Fastball,-0.190795956,4.329712014,90.69166667,
T.J. Zeuch,Changeup,-0.44697949,1.638924858,83.1,
T.J. Zeuch,Curveball,0.037543917,1.853989677,75.46764706,
T.J. Zeuch,Sinker,-0.334577113,2.212819055,91.8555,
T.J. Zeuch,Slider,0.295682072,2.120081298,83.40632911,
Taijuan Walker,4-Seam Fastball,-0.357034063,3.249956348,93.3,
Taijuan Walker,Cutter,-0.394109411,2.748152339,88.7,
Taijuan Walker,Split Finger,-0.712412995,0.947485523,88.25,
Tanner Anderson,4-Seam Fastball,0.283017484,2.622070395,92.18703704,
Tanner Anderson,Changeup,-0.733204147,1.812183332,87.49230769,
Tanner Anderson,Cutter,0.061399314,2.847707542,88.77142857,
Tanner Anderson,Sinker,-0.491585222,2.122028746,92.57723577,
Tanner Anderson,Slider,-0.054369713,2.023836439,84.93421053,
Tanner Rainey,4-Seam Fastball,-0.134892818,2.365947365,97.69402516,
Tanner Rainey,Changeup,-1.073257075,1.727185535,90.4,
Tanner Rainey,Slider,0.444416826,1.311864652,87.23333333,
Tanner Roark,2-Seam Fastball,-0.293904374,2.315536906,91.91189376,
Tanner Roark,4-Seam Fastball,0.264532441,2.970003068,92.09334239,
Tanner Roark,Changeup,-0.358622566,1.571766179,84.05739437,
Tanner Roark,Curveball,0.27392903,1.839659853,75.72907609,
Tanner Roark,Slider,0.513206508,2.032929359,86.30809524,
Tanner Scott,2-Seam Fastball,0.297796823,1.694970684,95.52,
Tanner Scott,4-Seam Fastball,0.01039103,2.29258989,95.89883268,
Tanner Scott,Slider,-0.507650431,1.59879671,88.74450262,
Tayler Scott,4-Seam Fastball,-0.362114551,2.559905285,94.68571429,
Tayler Scott,Sinker,-0.554071361,2.192052634,94.39252874,
Tayler Scott,Slider,0.444414329,2.029428743,88.86578947,
Taylor Clarke,2-Seam Fastball,-0.602540409,2.406289955,93.07727273,
Taylor Clarke,4-Seam Fastball,0.009753805,2.577549046,93.71515152,
Taylor Clarke,Changeup,-0.655328331,1.888567853,86.79494382,
Taylor Clarke,Curveball,0.121273154,1.709841969,79.31369863,
Taylor Clarke,Slider,0.459104265,1.605004479,85.30052083,
Taylor Cole,4-Seam Fastball,-0.012705382,2.424924517,93.23569322,
Taylor Cole,Changeup,-0.368901419,1.684157694,86.85862069,
Taylor Cole,Curveball,0.396811947,2.463253389,82.2,
Taylor Cole,Cutter,0.229899359,2.922961741,92.545,
Taylor Cole,Slider,0.531867791,2.167328169,87.41515152,
Taylor Davis,Curveball,0.152820809,2.945510073,59.6,
Taylor Guerrieri,4-Seam Fastball,-0.315956661,3.224738852,93.78181818,
Taylor Guerrieri,Changeup,-0.399794656,2.664318085,86.84897959,
Taylor Guerrieri,Curveball,0.122367753,2.027627401,80.48807339,
Taylor Guerrieri,Cutter,-1.403680742,3.233121496,87.7,
Taylor Guerrieri,Sinker,-0.172848264,2.69047328,93.82796209,
Taylor Guilbeau,4-Seam Fastball,0.231437573,3.403636621,94.6,
Taylor Guilbeau,Changeup,0.29890848,1.775504462,87.66037736,
Taylor Guilbeau,Sinker,0.108714015,2.48953687,94.3877193,
Taylor Guilbeau,Slider,-0.662716344,1.908037992,86.36153846,
Taylor Hearn,4-Seam Fastball,-0.567416837,2.550755064,91.62592593,
Taylor Hearn,Changeup,0.697872724,2.376353833,81.94,
Taylor Hearn,Slider,-0.954989974,1.634133434,80.01428571,
Taylor Rogers,2-Seam Fastball,-0.017395127,2.304133271,94.76254826,
Taylor Rogers,4-Seam Fastball,-2.295654133,2.327260572,94.6,
Taylor Rogers,Curveball,-0.433891319,2.159787424,79.94705882,
Taylor Rogers,Slider,-0.536400763,1.828686218,82.79048913,
Taylor Williams,2-Seam Fastball,-0.383808442,2.087297602,95.18333333,
Taylor Williams,4-Seam Fastball,0.033602279,2.419357427,95.2803681,
Taylor Williams,Changeup,-0.638722313,2.120762744,89.61333333,
Taylor Williams,Slider,0.591863318,1.819864693,86.33253012,
Tayron Guerrero,2-Seam Fastball,-0.248069232,2.73809785,99.31294118,
Tayron Guerrero,4-Seam Fastball,0.002119898,2.829804975,98.89033281,
Tayron Guerrero,Slider,0.646317064,1.613486909,87.33804348,
Thomas Eshelman,2-Seam Fastball,-0.733691434,2.179562328,85.59910714,
Thomas Eshelman,4-Seam Fastball,-0.021996635,2.337429934,85.47065868,
Thomas Eshelman,Changeup,-0.325546499,2.21861706,78.73027523,
Thomas Eshelman,Curveball,0.229053969,1.669939169,76.20652174,
Thomas Eshelman,Slider,0.326094771,1.854972918,80.78139535,
Thomas Pannone,4-Seam Fastball,-0.00418464,2.660102213,89.6994832,
Thomas Pannone,Changeup,0.330301257,1.81543116,83.36943005,
Thomas Pannone,Curveball,-0.262296559,1.744705821,73.71498258,
Thomas Pannone,Slider,0.201828758,2.748884841,84.4,
Thyago Vieira,2-Seam Fastball,-0.558138653,3.552453879,95.475,
Thyago Vieira,4-Seam Fastball,-0.135823322,2.427448292,97.47117117,
Thyago Vieira,Changeup,0.000965754,2.08027805,87.41,
Thyago Vieira,Curveball,-1.696719546,5.591282268,77.3,
Thyago Vieira,Slider,0.649048544,1.507502209,86.65581395,
Tim Collins,4-Seam Fastball,-0.137837515,2.57989074,92.14533333,
Tim Collins,Curveball,-0.355512058,1.294766274,75.08823529,
Tim Collins,Slider,-0.402263451,2.167845616,88.75686275,
Tim Federowicz,Curveball,-0.419338918,3.137200321,63.56,
Tim Hill,4-Seam Fastball,-0.177957448,2.878330856,90.43366834,
Tim Hill,Sinker,0.218383744,2.259871842,89.86200717,
Tim Hill,Slider,-0.380800062,2.245536408,78.00064516,
Tim Mayza,2-Seam Fastball,0.577093585,2.4198245,94.33605769,
Tim Mayza,4-Seam Fastball,-0.343372892,2.927255921,93.59152542,
Tim Mayza,Slider,-0.390711828,1.412210562,87.75609756,
Tim Melville,4-Seam Fastball,-0.155093526,2.60537836,89.23191489,
Tim Melville,Changeup,-0.670381235,2.071506103,82.45882353,
Tim Melville,Curveball,0.115541248,1.65963755,75.39393939,
Tim Melville,Slider,0.106908463,1.824073469,83.14480519,
Tim Peterson,2-Seam Fastball,-0.548807554,2.512234463,89.8,
Tim Peterson,4-Seam Fastball,0.397474101,2.597999697,90.17792208,
Tim Peterson,Changeup,-0.129151467,1.715769887,83.09130435,
Tim Peterson,Slider,0.408322444,1.623326372,82.14444444,
Tom Murphy,4-Seam Fastball,0.007594454,3.219639393,89.29411765,
Tom Murphy,Changeup,0.030681131,2.966393047,86.43571429,
Tom Murphy,Curveball,0.151924918,2.042927864,80.56,
Tom Murphy,Slider,0.777973902,1.791659327,86.73333333,
Tommy Hunter,2-Seam Fastball,-0.313236142,2.374709224,94.09428571,
Tommy Hunter,4-Seam Fastball,-0.448469204,3.174820508,93.36666667,
Tommy Hunter,Curveball,0.866736481,1.230783013,83.3,
Tommy Hunter,Cutter,0.745832498,2.275245345,90.87083333,
Tommy Kahnle,4-Seam Fastball,-0.061944185,2.855916349,96.45125858,
Tommy Kahnle,Changeup,-0.015323944,1.92087635,89.98393881,
Tommy Kahnle,Slider,0.694244479,1.977576458,83.32051282,
Tommy Milone,4-Seam Fastball,0.005727389,2.508816027,87.07931507,
